timestamp,tOut,humidity,tIn,maciek,dawid,wojtek,patryk
1597212800,5.71999,97.8999,21.2677384742962,1,0,1,1
1597213700,5.66499,97.8999,19.7536746782056,1,0,1,1
1597214600,5.475,98,19.5276458907051,0,1,1,1
1597215500,5.368,97.8999,20.4241426716251,1,1,1,1
1597216400,5.268,98,19.6349719909488,1,1,1,1
1597217300,5.59499,98.2999,19.2978369298491,1,1,1,1
1597218200,6.88699,98.1,21.3297985545873,1,1,1,0
1597219100,7.18999,98,19.9564491380603,0,1,1,0
1597220000,7.38,98.1,20.1585986329505,0,0,1,0
1597220900,7.68999,98.1,20,0,0,0,0
1597221800,7.98,98,20,0,0,0,0
1597222700,7.91,98.2,20,0,0,0,0
1597223600,8.06999,98.1,20,0,0,0,0
1597224500,8.09,98,20,0,0,0,0
1597225400,7.96,98,20,0,0,0,0
1597226300,7.85,98.2999,20,0,0,0,0
1597227200,8.32999,98,20,0,0,0,0
1597228100,8.39999,98.1,20,0,0,0,0
1597229000,8.45,98,20.6700352379154,1,0,0,0
1597229900,8.34999,98,20,0,0,0,0
1597230800,8.17,98.1,20.3763151786409,1,0,0,0
1597231700,8.25,98,20.1405142447704,1,0,0,0
1597232600,8.18999,98.1,20.7207405939142,1,0,0,0
1597233500,8.28999,97.8999,20,0,0,0,0
1597234400,8.10999,98.1,20,0,0,0,0
1597235300,8.03,98,20,0,0,0,0
1597236200,8.00999,97.7999,20,0,0,0,0
1597237100,8.12999,98.1,20,0,0,0,0
1597238000,8.26999,98.1,20.7257777015669,1,0,0,0
1597238900,8.28,98,20,0,0,0,0
1597239800,8.45,98,19.8510088341499,1,0,0,1
1597240700,8.42999,98.1,20,0,0,0,0
1597241600,8.56999,98,20,0,0,0,0
1597242500,8.54999,97.8999,20,0,0,0,0
1597243400,9.17,97.8999,20,0,0,0,0
1597244300,9.95999,97.8999,20,0,0,0,0
1597245200,10.01,98.1,20,0,0,0,0
1597246100,10.68,98.1,20,0,0,0,0
1597247000,11.21,98,20,0,0,0,0
1597247900,11.38,97.3999,20,0,0,0,0
1597248800,11.73,97.1,20,0,0,0,0
1597249700,13.27,91.8999,20,0,0,0,0
1597250600,14.17,85.6,20,0,0,0,0
1597251500,14.31,81.7,20,0,0,0,0
1597252400,14.64,78.6,20,0,0,0,0
1597253300,15.05,77.2,20,0,0,0,0
1597254200,15.24,78.2,20,0,0,0,0
1597255100,13.94,85.2,20,0,0,0,0
1597256000,13.13,84.7,20,0,0,0,0
1597256900,13.13,85.8999,20,0,0,0,0
1597257800,13.14,86.3999,20,0,0,0,0
1597258700,13.58,85,20,0,0,0,0
1597259600,15.3,78.1,20,0,0,0,0
1597260500,17.08,72.3999,20,0,0,0,0
1597261400,17.68,71.8999,19.9642241200764,0,1,0,0
1597262300,17.21,72,20,0,0,0,0
1597263200,17.34,71.2,20,0,0,0,0
1597264100,17.18,72.2999,20.9551769977394,0,0,1,0
1597265000,16.23,74.1,20.3650563027738,0,1,1,0
1597265900,15.51,75.1,20,0,0,0,0
1597266800,15.24,76.1,20,0,0,0,0
1597267700,14.99,76.8999,20,0,0,0,0
1597268600,14.94,77.3999,20,0,0,0,0
1597269500,15.05,77.1,20,0,0,0,0
1597270400,15.24,77.2999,20,0,0,0,0
1597271300,15.02,78.2,19.4927957295917,0,0,1,1
1597272200,14.92,77.2999,20.7365777954465,0,0,1,0
1597273100,15.02,76.8999,20.3340180371029,0,0,1,0
1597274000,15.03,76.8999,20,0,0,0,0
1597274900,15,77,20,0,0,0,0
1597275800,15,76.2,20,0,0,0,0
1597276700,15.22,76,20,0,0,0,0
1597277600,15.26,76,19.9261677361446,1,1,1,1
1597278500,15.27,75.5,20.4851003888992,1,1,1,1
1597279400,15.2,75.6,19.4069658350563,1,1,1,1
1597280300,15.13,76.2,19.4175355810087,1,1,0,1
1597281200,15.03,76.7,19.9822494709119,1,0,0,1
1597282100,14.87,77.2,20.4129526061728,1,0,1,1
1597283000,14.86,77.3999,19.4388160052889,1,1,1,1
1597283900,14.94,78,20.2587905904909,1,1,1,1
1597284800,14.93,78.5,21.0495694042876,1,1,1,0
1597285700,14.78,79.3999,20.7070436866757,1,1,1,0
1597286600,14.6,80.2999,20.9773219060544,1,1,1,0
1597287500,14.58,80.5,20.1362807497283,1,1,0,0
1597288400,14.55,81,21.0247134274181,1,1,1,0
1597289300,14.6,81.6,19.8736626358784,1,1,1,1
1597290200,14.43,82,20.0446746585899,1,1,1,1
1597291100,14.56,81.8999,20.1931644961194,1,1,1,1
1597292000,14.68,81.5,21.0411440234778,1,0,1,0
1597292900,14.67,81.7999,19.5366977348625,1,1,1,1
1597293800,14.65,82,19.6243961908466,1,1,1,1
1597294700,14.64,82.5,20.2009362644429,1,1,0,1
1597295600,14.62,82.7,20.2110474350484,1,1,1,1
1597296500,14.55,83.1,20.4400326568017,1,1,1,1
1597297400,14.59,83.1,20.0045954432484,1,1,1,1
1597298300,14.48,84.1,20.6742272913966,1,1,1,1
1597299200,14.32,84.6,20.7770246188673,1,1,1,0
1597300100,14.27,84.5,19.8605800949921,1,1,1,1
1597301000,14.14,84.7999,19.8515716147086,1,1,1,1
1597301900,14.01,85.5,20.1563789488105,1,1,1,1
1597302800,13.9,85.8999,19.2730946532873,1,1,0,1
1597303700,13.91,85.3999,19.0410929429189,0,1,0,1
1597304600,13.99,85.2999,19.9466245792591,1,1,0,0
1597305500,14.03,85.5,20.4199107586266,1,1,1,0
1597306400,14.04,84.8999,19.2584277546796,1,1,1,0
1597307300,14.19,84.7999,20.8784810556761,1,0,0,0
1597308200,14.18,84.8999,20.03075018054,1,0,0,0
1597309100,14.1,85.2999,20.8713945133526,1,0,0,0
1597310000,14.06,85.2999,19.2228204137182,0,0,0,1
1597310900,13.97,86,20,0,0,0,0
1597311800,13.98,85.8999,20,0,0,0,0
1597312700,13.91,85.8999,20,0,0,0,0
1597313600,13.97,85.7,20,0,0,0,0
1597314500,13.92,85.8999,20,0,0,0,0
1597315400,13.84,85.8999,19.4853052778223,0,0,0,1
1597316300,13.9,85.6,20,0,0,0,0
1597317200,13.78,86.2,20,0,0,0,0
1597318100,13.55,87.7999,20,0,0,0,0
1597319000,13.18,90.2999,19.4230308796709,0,0,0,1
1597319900,12.91,91.6,19.8598040855648,0,0,0,1
1597320800,12.7,92.7,19.4858692926062,0,0,0,1
1597321700,12.36,93.7,19.986352768994,0,0,0,1
1597322600,12.07,94.3999,20,0,0,0,0
1597323500,11.79,95.1,20,0,0,0,0
1597324400,11.79,95.5,20,0,0,0,0
1597325300,11.83,95.7999,20.7793254211169,1,0,0,0
1597326200,11.84,96,20.6129039601569,1,0,0,0
1597327100,11.78,96.2999,20.7578742938406,1,0,1,0
1597328000,11.87,96.3999,20.6502668101578,0,0,1,0
1597328900,11.82,96.5,20.5084016921318,0,0,1,0
1597329800,11.71,96.7,20,0,0,0,0
1597330700,11.8,96.7999,20,0,0,0,0
1597331600,11.79,96.8999,20,0,0,0,0
1597332500,11.81,96.8999,20,0,0,0,0
1597333400,11.88,97.1,20,0,0,0,0
1597334300,12.07,97.1,20,0,0,0,0
1597335200,12.19,97.2,20.5740349054986,1,0,0,0
1597336100,12.42,97.2,20,0,0,0,0
1597337000,12.61,97.1,20,0,0,0,0
1597337900,12.7,97.2,20.2036501072277,1,0,0,0
1597338800,12.78,97.2,20.5219473356558,1,0,0,0
1597339700,12.94,97.2,20,0,0,0,0
1597340600,13.51,97,20,0,0,0,0
1597341500,14.17,95.8999,20.4028600939641,0,0,1,0
1597342400,14.83,88.2999,20.7464500671715,0,0,1,0
1597343300,14.92,83.8999,20.4701706840841,0,0,1,0
1597344200,14.9,83.7,20,0,0,0,0
1597345100,14.8,84.7,20,0,0,0,0
1597346000,14.44,87,20,0,0,0,0
1597346900,14.37,86.8999,20,0,0,0,0
1597347800,14.45,86.7999,20,0,0,0,0
1597348700,14.41,85.3999,20,0,0,0,0
1597349600,14.34,85.6,20,0,0,0,0
1597350500,14.21,85.8999,20,0,0,0,0
1597351400,13.8,86.8999,20,0,0,0,0
1597352300,13.39,87.8999,20,0,0,0,0
1597353200,13.25,87.6,20,0,0,0,0
1597354100,13.26,86.2,20,0,0,0,0
1597355000,13.1,84.7,20,0,0,0,0
1597355900,12.71,83.7999,20,0,0,0,0
1597356800,12.08,83.6,20,0,0,0,0
1597357700,11.62,84.2999,20,0,0,0,0
1597358600,11.34,84,20,0,0,0,0
1597359500,11.36,84.2,20,0,0,0,0
1597360400,11.32,84.2,19.8875304913755,0,1,0,0
1597361300,11.48,83.1,19.2588659562018,0,1,0,0
1597362200,11.61,82.8999,20,0,0,0,0
1597363100,11.65,83.1,19.4318039581965,0,1,0,0
1597364000,11.76,84.2999,19.2483975658062,1,1,0,1
1597364900,11.69,84.2999,19.3270017098658,0,1,0,1
1597365800,11.67,84.3999,19.7026984368885,0,1,0,0
1597366700,11.6,85.1,19.5281795550098,1,1,1,1
1597367600,11.37,85.6,20.3666683850607,1,1,1,1
1597368500,11.26,85.2,20.000333192407,1,1,1,1
1597369400,11.16,85.6,20.2738776963749,1,1,1,0
1597370300,10.95,85.7,20.2126732962196,1,1,1,1
1597371200,10.87,86.2,19.6322101941714,1,1,1,1
1597372100,10.6,86.7,19.856006548339,0,1,1,1
1597373000,10.31,87,20.0515126954024,0,1,1,1
1597373900,10.16,86.7,19.5655238697048,1,1,0,1
1597374800,9.46999,88,19.9629527563512,0,1,1,1
1597375700,9.14,91.1,19.4955067766159,0,1,1,1
1597376600,9.35999,90.7999,19.9624157767083,1,1,1,1
1597377500,9,91,20.0882954103283,1,1,0,1
1597378400,8.5,91.3999,20.417212858898,1,1,0,1
1597379300,8.26999,92.2999,19.1282257580601,0,1,0,1
1597380200,8.10999,92.7,19.7529559355403,1,1,0,1
1597381100,7.91,92.8999,19.9191839166821,1,1,0,1
1597382000,7.68999,93,19.7672119619168,0,1,1,1
1597382900,7.24,93.1,20.0683484813079,1,1,1,1
1597383800,6.712,93.2999,20.1390120129723,1,1,1,1
1597384700,6.284,94.3999,21.2979107532914,1,1,1,1
1597385600,6.685,95.1,20.3622336334449,1,1,1,1
1597386500,6.90099,95.1,20.4993160457528,1,1,1,1
1597387400,6.224,94.7999,19.5439419426465,1,1,1,1
1597388300,5.403,95.7,19.0350145863226,1,1,1,1
1597389200,6.175,95.8999,20.4586955036968,1,0,1,1
1597390100,6.683,96,19.7511230200666,0,1,1,1
1597391000,6.967,96,19.7161000003432,1,1,0,1
1597391900,7.07,96.1,19.8940626736366,1,1,1,1
1597392800,7.23,96.2,21.7376035384391,1,0,1,0
1597393700,7.21999,96.2999,20.1734177388541,1,0,1,0
1597394600,7.48,96.5,20,0,0,0,0
1597395500,7.68999,96.5,20,0,0,0,0
1597396400,7.57,96.6,20,0,0,0,0
1597397300,7.7,96.7,20,0,0,0,0
1597398200,7.89999,96.7,20,0,0,0,0
1597399100,8.17999,96.7999,20,0,0,0,0
1597400000,8.45,96.7,20,0,0,0,0
1597400900,8.46999,96.8999,20,0,0,0,0
1597401800,8.64,96.7999,20,0,0,0,0
1597402700,8.73,96.8999,20.7294528846602,1,0,0,0
1597403600,8.90999,96.8999,20.3916608462761,1,0,0,0
1597404500,9.15999,96.8999,20,0,0,0,0
1597405400,9.2,96.8999,20,0,0,0,0
1597406300,9.40999,97.1,20,0,0,0,0
1597407200,10.45,97,19.0928815702024,0,0,0,1
1597408100,11.07,96.7999,19.7818310070724,0,0,0,1
1597409000,11.02,96.3999,19.2519599406746,0,0,0,1
1597409900,10.74,96.2,19.1273495045606,0,0,0,1
1597410800,10.54,96.3999,19.4718019174626,0,0,0,1
1597411700,10.39,96.1,19.7113772191693,0,0,0,1
1597412600,10.47,96.3999,20,0,0,0,0
1597413500,10.57,96.2999,20,0,0,0,0
1597414400,10.73,96.7,20,0,0,0,0
1597415300,10.97,96.6,20,0,0,0,0
1597416200,11.33,96.6,20,0,0,0,0
1597417100,11.8,96.3999,20,0,0,0,0
1597418000,12.24,96.2,20,0,0,0,0
1597418900,12.76,94.7999,19.3278768063895,0,0,0,1
1597419800,13.36,89.2,19.7672234883913,0,0,0,1
1597420700,13.88,83.7,19.9423349644234,0,0,0,1
1597421600,14.27,82.7999,20,0,0,0,0
1597422500,14.46,81.7,20,0,0,0,0
1597423400,14.72,80.8999,20,0,0,0,0
1597424300,14.88,80.6,20.5224398705943,0,0,1,0
1597425200,14.92,80.8999,20,0,0,0,0
1597426100,14.95,80.7,20,0,0,0,0
1597427000,14.95,81,20,0,0,0,0
1597427900,14.86,81.1,20.987197538018,1,0,0,0
1597428800,14.82,81.2999,20,0,0,0,0
1597429700,14.66,81.5,20,0,0,0,0
1597430600,14.55,82.2,20,0,0,0,0
1597431500,14.49,82.6,20,0,0,0,0
1597432400,14.45,82.5,20,0,0,0,0
1597433300,14.45,83,20,0,0,0,0
1597434200,14.42,82.7999,20,0,0,0,0
1597435100,14.4,83,20,0,0,0,0
1597436000,14.4,83,20,0,0,0,0
1597436900,14.47,82.3999,20,0,0,0,0
1597437800,14.37,82.8999,20,0,0,0,0
1597438700,14.24,82.7999,20,0,0,0,0
1597439600,14.27,82.7999,20,0,0,0,0
1597440500,14.08,84,20,0,0,0,0
1597441400,14.1,83.2999,20,0,0,0,0
1597442300,14.24,83.1,20,0,0,0,0
1597443200,14.25,83.2,20,0,0,0,0
1597444100,14.3,83.5,20,0,0,0,0
1597445000,14.24,84,20,0,0,0,0
1597445900,13.83,87.3999,20,0,0,0,0
1597446800,13.52,88.2999,20,0,0,0,0
1597447700,13.43,89,20,0,0,0,0
1597448600,13.38,89.2999,20,0,0,0,0
1597449500,13.34,89.2999,20.1266037037098,0,0,1,0
1597450400,13.46,88.3999,19.4986095330469,1,1,1,1
1597451300,13.52,87.7999,20.3757194128105,1,1,1,1
1597452200,13.58,87.2,21.2316995671824,1,1,1,1
1597453100,13.71,86.7999,19.6098150515666,1,1,1,1
1597454000,13.61,89.2,19.494118515572,1,1,0,1
1597454900,12.58,90.7,19.8084824931309,1,1,1,1
1597455800,11.38,91.2,19.9863198762227,1,1,0,1
1597456700,11.33,90,21.0614058598423,1,1,1,1
1597457600,11.55,89,20.632727324929,1,1,1,0
1597458500,11.62,89.6,19.5989717691342,0,1,1,1
1597459400,11.57,90,18.2930461691972,0,1,1,1
1597460300,11.56,90.1,19.6898871545595,1,1,1,1
1597461200,11.56,88.2,20.0590080687878,1,1,1,1
1597462100,11.57,87.7999,20.7337315438367,1,0,1,1
1597463000,11.49,86.2,19.6475470497769,1,0,1,1
1597463900,11.71,86.2999,19.8210699797659,1,0,1,1
1597464800,11.67,88,20.056450119056,0,0,1,1
1597465700,11.5,88.5,19.105034702592,0,1,1,1
1597466600,11.45,88.7,19.0552492465514,0,1,1,1
1597467500,11.5,88.7999,19.5275155875134,0,1,1,1
1597468400,11.64,87.7999,19.9286193596982,0,1,1,1
1597469300,11.71,87.3999,18.8003514055179,1,1,1,1
1597470200,11.7,86.7999,20.7869264832788,1,1,1,1
1597471100,11.69,86.1,19.5688031795774,1,1,1,1
1597472000,11.76,84.7999,20.1061885465337,1,1,1,1
1597472900,11.76,84.8999,19.0826535712958,1,1,1,1
1597473800,11.58,84.7999,21.1523831004151,1,1,1,0
1597474700,11.52,84.3999,20.0740785771717,1,1,1,1
1597475600,11.5,84.6,20.0695621251866,1,1,1,1
1597476500,11.59,84.7,20.1907562959387,0,0,1,1
1597477400,11.47,85,19.7125216707172,0,0,1,1
1597478300,11.41,84.3999,19.1343520580819,1,1,0,1
1597479200,11.26,85.2999,19.8045838838073,0,0,0,1
1597480100,11.19,85.2999,20.657002067502,1,0,1,1
1597481000,11.2,85,20.5450490266476,0,0,1,0
1597481900,11.28,84.7,20.0026120806889,0,0,1,0
1597482800,11.26,84.7,20.5945886236307,0,0,1,0
1597483700,11.25,85.2,20,0,0,0,0
1597484600,11.32,85.1,20,0,0,0,0
1597485500,11.41,85.2,19.6249408721738,0,1,0,0
1597486400,11.41,85.3999,20,0,0,0,0
1597487300,11.24,85.8999,20,0,0,0,0
1597488200,11.25,85.7999,20,0,0,0,0
1597489100,11.35,85.6,20.5869725539681,0,0,1,0
1597490000,11.52,84.8999,20,0,0,0,0
1597490900,11.54,85.7,20,0,0,0,0
1597491800,11.34,86.1,19.5007700386925,0,0,0,1
1597492700,11.39,86.1,20,0,0,0,0
1597493600,11.36,86,20.9806901631743,0,0,1,0
1597494500,11.42,85.7,20,0,0,0,0
1597495400,11.4,86,20,0,0,0,0
1597496300,11.42,85.6,20,0,0,0,0
1597497200,11.47,85.6,20,0,0,0,0
1597498100,11.43,85.8999,20,0,0,0,0
1597499000,11.32,86.2999,20,0,0,0,0
1597499900,11.22,86.7,20,0,0,0,0
1597500800,11.15,87,20,0,0,0,0
1597501700,11.02,87.1,20,0,0,0,0
1597502600,11.13,87,20.5519862361407,0,0,1,0
1597503500,11.11,87.3999,20,0,0,0,0
1597504400,11.01,87.7999,20,0,0,0,0
1597505300,10.91,88.2,19.380610887566,0,1,0,0
1597506200,10.91,87.8999,19.9203159595792,0,1,0,0
1597507100,11.06,87.3999,20,0,0,0,0
1597508000,11.16,86.7,20.7940995067725,1,0,0,0
1597508900,11.18,85.8999,20,0,0,0,0
1597509800,11.27,85.2,20,0,0,0,0
1597510700,11.41,85.1,20,0,0,0,0
1597511600,11.49,84.5,20,0,0,0,0
1597512500,11.48,85,20.5824034957968,1,0,0,0
1597513400,11.48,85.2,20,0,0,0,0
1597514300,11.63,85,20,0,0,0,0
1597515200,11.86,83.6,20.5158923019728,1,0,0,0
1597516100,11.94,82,19.3847603774925,0,1,0,0
1597517000,11.88,82,19.1906760228073,0,0,0,1
1597517900,11.77,82,20,0,0,0,0
1597518800,11.7,82.3999,19.5403186600625,0,1,0,0
1597519700,11.6,83.7,20,0,0,0,0
1597520600,11.53,83.2,20,0,0,0,0
1597521500,11.52,83.6,20,0,0,0,0
1597522400,11.48,83.5,20,0,0,0,0
1597523300,11.43,82.7999,20,0,0,0,0
1597524200,11.38,83,20,0,0,0,0
1597525100,11.29,83.5,20.5082910104547,0,0,1,0
1597526000,11.18,83.6,20.2301501683812,0,1,1,0
1597526900,11.01,83.8999,19.8687050130525,0,1,0,0
1597527800,10.91,84.3999,19.6105610815617,0,1,0,0
1597528700,10.85,84.7999,20,0,0,0,0
1597529600,10.65,84.8999,20,0,0,0,0
1597530500,10.4,82.8999,20,0,0,0,0
1597531400,10.63,80.8999,20,0,0,0,0
1597532300,10.52,82.5,19.7284385818709,0,0,1,1
1597533200,10.33,83.5,19.1633887739733,0,0,1,1
1597534100,10.43,80.8999,20,0,0,0,0
1597535000,10.37,82.1,20,0,0,0,0
1597535900,10.02,80.3999,20,0,0,0,0
1597536800,9.89999,81.8999,19.5166815649636,1,1,1,0
1597537700,9.65999,82,20.3148015530273,1,1,1,1
1597538600,9.64,82.7,20.6907102828333,1,1,1,0
1597539500,9.75,83.6,20.7192889002345,1,1,1,1
1597540400,9.73,83.1,19.7688882510031,0,1,1,0
1597541300,9.81999,82.2999,20.2612218925609,1,1,1,0
1597542200,9.84999,82.2,20.0332683343482,1,1,1,1
1597543100,9.76999,82.3999,19.8978096881744,1,1,1,1
1597544000,9.85999,79.2999,19.3944276986874,0,1,1,1
1597544900,10.01,78.7999,20.0207467376297,0,1,1,0
1597545800,9.92999,79.2,19.7494760754709,0,1,1,1
1597546700,9.73,80.2999,20.8218400741032,1,0,1,1
1597547600,9.62,80.2,20.2366119317158,1,0,1,1
1597548500,9.32999,81,20.456849547476,1,0,1,1
1597549400,9.03,80.7,20.4963222949923,1,1,1,1
1597550300,9.00999,81.2,18.6218882096227,1,1,1,1
1597551200,9,82.5,19.665257493483,1,1,1,1
1597552100,9.04999,82.2,19.0702769840716,1,1,1,1
1597553000,9.03,81.8999,20.3909817340273,1,1,1,1
1597553900,8.71999,83.5,20.5427504610691,1,1,1,0
1597554800,8.7,82,19.2409637014527,1,1,1,1
1597555700,8.56999,82,20.3801373150504,1,1,1,1
1597556600,8.43999,82.5,21.2292811349952,1,1,1,1
1597557500,8.09999,83.2999,20.6657890404799,1,1,1,1
1597558400,8.01999,83.1,19.8749341244583,1,1,1,1
1597559300,8.39999,82,20.9222403854994,1,0,1,1
1597560200,8.87,80.7999,20.9314814769566,1,0,1,1
1597561100,8.84,80.2,19.765054869939,1,0,1,1
1597562000,8.73999,79.6,20.000237119856,1,0,1,1
1597562900,8.75999,80,20.9021921426101,1,0,1,1
1597563800,8.64999,80,21.3107761543894,1,1,1,1
1597564700,8.46999,80.5,19.4340513854163,1,1,1,1
1597565600,8.50999,80,20.3332152152056,1,0,0,0
1597566500,8.7,80.2999,20,0,0,0,0
1597567400,8.75,80.7999,20,0,0,0,0
1597568300,8.68999,81.1,20,0,0,0,0
1597569200,8.78,81.5,20,0,0,0,0
1597570100,8.68999,81.3999,20.7544704271892,1,0,0,0
1597571000,8.81,79.6,20.1842175100189,1,0,0,0
1597571900,8.89999,79,20,0,0,0,0
1597572800,8.67,80.1,20,0,0,0,0
1597573700,8.82999,79.8999,20,0,0,0,0
1597574600,8.89,80,20,0,0,0,0
1597575500,8.78999,79.8999,20,0,0,0,0
1597576400,8.82999,79.3999,19.3894279556945,0,0,0,1
1597577300,8.73,78.7999,20,0,0,0,0
1597578200,8.54999,78.2,20,0,0,0,0
1597579100,8.62,78.2999,20,0,0,0,0
1597580000,8.84999,79.7,20,0,0,0,0
1597580900,8.82999,80.2,20,0,0,0,0
1597581800,8.84,80.3999,20,0,0,0,0
1597582700,8.87999,81,20,0,0,0,0
1597583600,8.87999,81,20,0,0,0,0
1597584500,9.06999,79.7999,20,0,0,0,0
1597585400,9.09999,78,20,0,0,0,0
1597586300,9.09,77.8999,20,0,0,0,0
1597587200,9.04999,77.7,20,0,0,0,0
1597588100,9.03,77.6,20,0,0,0,0
1597589000,8.98999,76.7,19.9470332483373,0,1,0,0
1597589900,9.17999,77.7999,19.6264490539813,0,1,0,0
1597590800,9.39999,77.8999,20,0,0,0,0
1597591700,9.60999,77.6,20,0,0,0,0
1597592600,9.64999,77.6,20,0,0,0,0
1597593500,9.79999,76.8999,19.182909093374,0,1,0,0
1597594400,9.89,77.3999,19.5191220557449,0,1,0,0
1597595300,9.87,77.5,19.4523139838439,0,1,0,0
1597596200,9.87,78.7999,20.8572296406055,1,1,0,0
1597597100,9.87,77.8999,19.1801010431729,0,1,0,0
1597598000,9.92999,78.2,20,0,0,0,0
1597598900,9.96999,78.2,20,0,0,0,0
1597599800,10.1,77.7,20,0,0,0,0
1597600700,10.19,77.3999,20,0,0,0,0
1597601600,10.27,77.2,20,0,0,0,0
1597602500,10.32,77.7999,20,0,0,0,0
1597603400,10.3,78.5,20,0,0,0,0
1597604300,10.36,77.2999,20,0,0,0,0
1597605200,10.47,77,20,0,0,0,0
1597606100,10.46,77.2999,20,0,0,0,0
1597607000,10.4,77.7999,20,0,0,0,0
1597607900,10.39,77.3999,20,0,0,0,0
1597608800,10.32,77.8999,19.6213964702132,0,1,0,0
1597609700,10.21,77.3999,20,0,0,0,0
1597610600,10.22,77.6,19.1325438891847,0,1,0,0
1597611500,10.13,77.7999,20,0,0,0,0
1597612400,10.07,78.2,20,0,0,0,0
1597613300,9.96999,78.7,19.8188812885962,0,1,0,0
1597614200,9.98,78.7999,19.4062828730418,0,1,0,0
1597615100,10.08,78.2999,19.1350795247313,0,1,0,0
1597616000,10.09,78.2999,19.1206218354162,0,1,0,0
1597616900,10.03,77.7,20,0,0,0,0
1597617800,10,78.1,20,0,0,0,0
1597618700,9.85999,78.8999,20,0,0,0,0
1597619600,9.84999,78.2,20,0,0,0,0
1597620500,9.95,78.2999,20,0,0,0,0
1597621400,9.78999,79,20,0,0,0,0
1597622300,9.65999,78.3999,20,0,0,0,0
1597623200,9.62999,80.2,20.4809508322247,1,0,1,0
1597624100,9.26999,82.2999,20.5936983697627,1,1,1,1
1597625000,9.17,82,20.371929481086,1,1,1,0
1597625900,9.12999,81.6,20.9297409229406,1,1,1,0
1597626800,8.56999,84.2999,19.0090149864617,1,1,0,1
1597627700,8.37999,85.1,19.5094281217886,0,1,0,1
1597628600,8.14,87,20.5869549952516,1,1,1,1
1597629500,8.00999,88.7999,20.3698646438491,1,1,1,1
1597630400,8.42999,87.1,19.8173361600165,1,1,1,1
1597631300,8.35999,88,20.4767810798236,1,0,1,1
1597632200,8.37,88.2,21.2659539693976,1,0,1,1
1597633100,8.18999,88.7,20.5209245079579,1,0,1,1
1597634000,8.43999,88.2999,20.2013556337623,1,1,1,1
1597634900,8.62999,87.5,19.6408852571116,1,1,1,1
1597635800,8.98,86,19.9606498930335,1,1,1,1
1597636700,8.92999,86.2,20.4221640053167,1,0,1,1
1597637600,9.09999,85.8999,21.048604842496,1,0,1,1
1597638500,9.12999,86.3999,20.6647190717802,1,1,1,0
1597639400,9.03999,87.1,20.5916490423346,1,1,1,0
1597640300,9.01999,87.2,21.2366574869444,1,0,1,0
1597641200,9.09999,86.7999,19.6866770918595,1,1,1,0
1597642100,9.03,87.2,20.7430251683647,1,1,1,0
1597643000,8.82999,87.7,20.0274359835316,1,1,1,0
1597643900,8.79999,87.3999,19.5709426580232,1,1,1,1
1597644800,8.7,87.6,20.2366395032596,1,1,1,1
1597645700,8.57999,87.8999,19.1827806650943,1,1,1,1
1597646600,8.42999,87.8999,21.2500781512486,1,1,1,1
1597647500,8.28999,87.6,19.5130675417588,1,1,1,1
1597648400,8.07999,87.8999,20.8944488091243,1,0,1,1
1597649300,8.00999,87.8999,20.1238182297971,1,0,1,1
1597650200,7.78999,87.8999,19.3358822077357,1,1,1,1
1597651100,7.63,87.7999,20.6593800202199,1,1,1,1
1597652000,7.39999,88.3999,20.1340707743908,0,0,1,0
1597652900,7.46,88.1,20.2423297531035,0,0,1,0
1597653800,7.39,87.7999,20,0,0,0,0
1597654700,7.13,88.3999,20.093682186442,1,0,0,0
1597655600,7,89,20.8143351032312,1,0,0,0
1597656500,6.88599,89,20,0,0,0,0
1597657400,6.864,88.7999,20.1498728118543,1,0,0,0
1597658300,6.69399,88.7,19.5811569578951,0,1,0,0
1597659200,6.479,89.2,19.6229373504326,0,1,0,0
1597660100,6.389,88.2999,20,0,0,0,0
1597661000,5.503,90.2999,20,0,0,0,0
1597661900,4.953,90.3999,20,0,0,0,0
1597662800,4.223,91.2,20,0,0,0,0
1597663700,4.14899,93,20,0,0,0,0
1597664600,4.15099,92.3999,20,0,0,0,0
1597665500,3.607,93.3999,20,0,0,0,0
1597666400,3.375,93.7,20.4951902117869,1,0,0,0
1597667300,3.181,94.2,20.5470962608005,1,0,0,0
1597668200,3.072,94.2,19.918033110092,0,0,0,1
1597669100,2.62,94.2999,19.1618655708208,0,0,0,1
1597670000,2.603,94.7,20.6054375056784,1,0,0,1
1597670900,2.816,94.6,20,0,0,0,0
1597671800,2.845,94.7999,20,0,0,0,0
1597672700,2.281,95.2999,20,0,0,0,0
1597673600,2,95,20,0,0,0,0
1597674500,2.081,95.2999,20,0,0,0,0
1597675400,2.128,95.7999,20,0,0,0,0
1597676300,2.36,95.7999,20,0,0,0,0
1597677200,2.507,95.7999,20,0,0,0,0
1597678100,2.643,96.2999,20,0,0,0,0
1597679000,3.143,96.3999,20,0,0,0,0
1597679900,3.416,96.2999,20,0,0,0,0
1597680800,3.666,96.3999,20,0,0,0,0
1597681700,3.885,96.5,20,0,0,0,0
1597682600,4.308,96.2,20,0,0,0,0
1597683500,4.52499,96.3999,20,0,0,0,0
1597684400,5.02,96.2,20,0,0,0,0
1597685300,5.057,96.2999,20,0,0,0,0
1597686200,5.20599,96,20,0,0,0,0
1597687100,5.32999,95.7999,20,0,0,0,0
1597688000,5.25999,95.3999,20,0,0,0,0
